track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0uVrbmcAomoohVaFnBSRid,0.666,0.252,2,-13.969,1,0.0425,0.815,0.364,0.111,0.646,127.451,audio_features,0uVrbmcAomoohVaFnBSRid,spotify:track:0uVrbmcAomoohVaFnBSRid,https://api.spotify.com/v1/tracks/0uVrbmcAomoohVaFnBSRid,https://api.spotify.com/v1/audio-analysis/0uVrbmcAomoohVaFnBSRid,155000,4
1trLEhC9nDvvj36MfnlwcJ,0.49,0.261,0,-12.213,1,0.0375,0.892,7.95e-06,0.13,0.16,90.134,audio_features,1trLEhC9nDvvj36MfnlwcJ,spotify:track:1trLEhC9nDvvj36MfnlwcJ,https://api.spotify.com/v1/tracks/1trLEhC9nDvvj36MfnlwcJ,https://api.spotify.com/v1/audio-analysis/1trLEhC9nDvvj36MfnlwcJ,198000,3
1j800qQ0uge8cVdw9BQ3dp,0.354,0.167,3,-14.403,1,0.0341,0.948,3.44e-06,0.121,0.239,137.844,audio_features,1j800qQ0uge8cVdw9BQ3dp,spotify:track:1j800qQ0uge8cVdw9BQ3dp,https://api.spotify.com/v1/tracks/1j800qQ0uge8cVdw9BQ3dp,https://api.spotify.com/v1/audio-analysis/1j800qQ0uge8cVdw9BQ3dp,235475,4
3XlMpNZyNcqH7GxJw0NWH9,0.389,0.254,0,-12.774,1,0.0388,0.94,0.00012,0.135,0.402,80.058,audio_features,3XlMpNZyNcqH7GxJw0NWH9,spotify:track:3XlMpNZyNcqH7GxJw0NWH9,https://api.spotify.com/v1/tracks/3XlMpNZyNcqH7GxJw0NWH9,https://api.spotify.com/v1/audio-analysis/3XlMpNZyNcqH7GxJw0NWH9,199800,4
7JA1UOFeaHRfQrFsqvROM5,0.281,0.675,10,-6.033,1,0.0353,0.0399,0,0.129,0.565,203.473,audio_features,7JA1UOFeaHRfQrFsqvROM5,spotify:track:7JA1UOFeaHRfQrFsqvROM5,https://api.spotify.com/v1/tracks/7JA1UOFeaHRfQrFsqvROM5,https://api.spotify.com/v1/audio-analysis/7JA1UOFeaHRfQrFsqvROM5,277853,4
193Dm5SqYy3hTSbuzxbwKc,0.325,0.271,7,-8.069,1,0.0418,0.73,0,0.301,0.279,71.855,audio_features,193Dm5SqYy3hTSbuzxbwKc,spotify:track:193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/tracks/193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/audio-analysis/193Dm5SqYy3hTSbuzxbwKc,216611,4
3EL5qpV96RVFOOd6D54d8u,0.654,0.5,1,-6.528,0,0.114,0.581,0,0.205,0.266,130.124,audio_features,3EL5qpV96RVFOOd6D54d8u,spotify:track:3EL5qpV96RVFOOd6D54d8u,https://api.spotify.com/v1/tracks/3EL5qpV96RVFOOd6D54d8u,https://api.spotify.com/v1/audio-analysis/3EL5qpV96RVFOOd6D54d8u,167366,4
6GHoddehRDGxilfWRzksix,0.521,0.599,4,-5.351,1,0.0429,0.377,0,0.143,0.364,72.99,audio_features,6GHoddehRDGxilfWRzksix,spotify:track:6GHoddehRDGxilfWRzksix,https://api.spotify.com/v1/tracks/6GHoddehRDGxilfWRzksix,https://api.spotify.com/v1/audio-analysis/6GHoddehRDGxilfWRzksix,248952,4
0htdbSx3Z3dRU6GcaQrNBD,0.682,0.285,0,-13.546,1,0.0741,0.893,0,0.152,0.535,91.934,audio_features,0htdbSx3Z3dRU6GcaQrNBD,spotify:track:0htdbSx3Z3dRU6GcaQrNBD,https://api.spotify.com/v1/tracks/0htdbSx3Z3dRU6GcaQrNBD,https://api.spotify.com/v1/audio-analysis/0htdbSx3Z3dRU6GcaQrNBD,202958,4
3o9ZhwPb3TrlgVBcMXffzj,0.467,0.249,0,-12.56,1,0.0421,0.86,2.72e-06,0.151,0.234,95.01,audio_features,3o9ZhwPb3TrlgVBcMXffzj,spotify:track:3o9ZhwPb3TrlgVBcMXffzj,https://api.spotify.com/v1/tracks/3o9ZhwPb3TrlgVBcMXffzj,https://api.spotify.com/v1/audio-analysis/3o9ZhwPb3TrlgVBcMXffzj,137886,4
4RwPiRagjKD5YvBXT3lBJH,0.574,0.644,0,-5.19,0,0.0294,0.271,0,0.089,0.498,149.864,audio_features,4RwPiRagjKD5YvBXT3lBJH,spotify:track:4RwPiRagjKD5YvBXT3lBJH,https://api.spotify.com/v1/tracks/4RwPiRagjKD5YvBXT3lBJH,https://api.spotify.com/v1/audio-analysis/4RwPiRagjKD5YvBXT3lBJH,181958,4
4zvvvHm0b5CBl37tocxm7n,0.464,0.559,7,-4.209,0,0.0287,0.368,0.000176,0.106,0.368,115.349,audio_features,4zvvvHm0b5CBl37tocxm7n,spotify:track:4zvvvHm0b5CBl37tocxm7n,https://api.spotify.com/v1/tracks/4zvvvHm0b5CBl37tocxm7n,https://api.spotify.com/v1/audio-analysis/4zvvvHm0b5CBl37tocxm7n,257347,4
09Ga3pIX6wjITqlrDJBqvs,0.616,0.532,9,-6.494,1,0.0442,0.104,9e-05,0.242,0.61,144.863,audio_features,09Ga3pIX6wjITqlrDJBqvs,spotify:track:09Ga3pIX6wjITqlrDJBqvs,https://api.spotify.com/v1/tracks/09Ga3pIX6wjITqlrDJBqvs,https://api.spotify.com/v1/audio-analysis/09Ga3pIX6wjITqlrDJBqvs,152707,4
5UgHKkLbV59CphgcHxXZDr,0.628,0.366,11,-8.435,1,0.0749,0.0597,0.000328,0.103,0.618,147.019,audio_features,5UgHKkLbV59CphgcHxXZDr,spotify:track:5UgHKkLbV59CphgcHxXZDr,https://api.spotify.com/v1/tracks/5UgHKkLbV59CphgcHxXZDr,https://api.spotify.com/v1/audio-analysis/5UgHKkLbV59CphgcHxXZDr,228533,3
0AQN6qybQY0nqPARIPg9f9,0.604,0.277,11,-9.663,1,0.0305,0.874,0,0.114,0.248,107.805,audio_features,0AQN6qybQY0nqPARIPg9f9,spotify:track:0AQN6qybQY0nqPARIPg9f9,https://api.spotify.com/v1/tracks/0AQN6qybQY0nqPARIPg9f9,https://api.spotify.com/v1/audio-analysis/0AQN6qybQY0nqPARIPg9f9,157211,3
6wXQF1i2fGvESKwG48MpQ8,0.649,0.485,6,-7.222,0,0.0335,0.341,0,0.238,0.38,77.956,audio_features,6wXQF1i2fGvESKwG48MpQ8,spotify:track:6wXQF1i2fGvESKwG48MpQ8,https://api.spotify.com/v1/tracks/6wXQF1i2fGvESKwG48MpQ8,https://api.spotify.com/v1/audio-analysis/6wXQF1i2fGvESKwG48MpQ8,176505,4
7mNYSfyjhIy3kts502NUmD,0.335,0.17,7,-15.843,1,0.0453,0.809,0,0.309,0.348,175.982,audio_features,7mNYSfyjhIy3kts502NUmD,spotify:track:7mNYSfyjhIy3kts502NUmD,https://api.spotify.com/v1/tracks/7mNYSfyjhIy3kts502NUmD,https://api.spotify.com/v1/audio-analysis/7mNYSfyjhIy3kts502NUmD,140485,3
4O7UPnI2rePU0JndPCI09d,0.619,0.34,4,-8.906,1,0.0283,0.223,0.000364,0.11,0.265,93.072,audio_features,4O7UPnI2rePU0JndPCI09d,spotify:track:4O7UPnI2rePU0JndPCI09d,https://api.spotify.com/v1/tracks/4O7UPnI2rePU0JndPCI09d,https://api.spotify.com/v1/audio-analysis/4O7UPnI2rePU0JndPCI09d,199734,4
6kGLWfGeZQ9RZHcGis9KN6,0.642,0.291,0,-16.598,1,0.0658,0.696,0.000334,0.116,0.445,94.995,audio_features,6kGLWfGeZQ9RZHcGis9KN6,spotify:track:6kGLWfGeZQ9RZHcGis9KN6,https://api.spotify.com/v1/tracks/6kGLWfGeZQ9RZHcGis9KN6,https://api.spotify.com/v1/audio-analysis/6kGLWfGeZQ9RZHcGis9KN6,192000,4
58DAAHR0eUpxs8w98cZEHn,0.542,0.361,2,-9.457,1,0.0548,0.711,0,0.291,0.526,159.417,audio_features,58DAAHR0eUpxs8w98cZEHn,spotify:track:58DAAHR0eUpxs8w98cZEHn,https://api.spotify.com/v1/tracks/58DAAHR0eUpxs8w98cZEHn,https://api.spotify.com/v1/audio-analysis/58DAAHR0eUpxs8w98cZEHn,132587,4
7kle3wveNJelYdI1khvHDb,0.395,0.0894,7,-15.838,1,0.0384,0.983,0.000748,0.079,0.163,83.222,audio_features,7kle3wveNJelYdI1khvHDb,spotify:track:7kle3wveNJelYdI1khvHDb,https://api.spotify.com/v1/tracks/7kle3wveNJelYdI1khvHDb,https://api.spotify.com/v1/audio-analysis/7kle3wveNJelYdI1khvHDb,203693,4
6w5KKFh6vWtQBQf3PefsDA,0.534,0.16,10,-15.825,1,0.0554,0.789,2.05e-05,0.112,0.276,169.447,audio_features,6w5KKFh6vWtQBQf3PefsDA,spotify:track:6w5KKFh6vWtQBQf3PefsDA,https://api.spotify.com/v1/tracks/6w5KKFh6vWtQBQf3PefsDA,https://api.spotify.com/v1/audio-analysis/6w5KKFh6vWtQBQf3PefsDA,233264,4
6RIvdAJWpr4gAO9yJ11pYX,0.591,0.28,3,-12.918,1,0.0389,0.939,1.87e-06,0.114,0.495,120.09,audio_features,6RIvdAJWpr4gAO9yJ11pYX,spotify:track:6RIvdAJWpr4gAO9yJ11pYX,https://api.spotify.com/v1/tracks/6RIvdAJWpr4gAO9yJ11pYX,https://api.spotify.com/v1/audio-analysis/6RIvdAJWpr4gAO9yJ11pYX,185626,4
76dZ7YgQgTvVHnUAxOs2wT,0.566,0.318,3,-6.308,1,0.0295,0.868,0,0.0933,0.216,130.09,audio_features,76dZ7YgQgTvVHnUAxOs2wT,spotify:track:76dZ7YgQgTvVHnUAxOs2wT,https://api.spotify.com/v1/tracks/76dZ7YgQgTvVHnUAxOs2wT,https://api.spotify.com/v1/audio-analysis/76dZ7YgQgTvVHnUAxOs2wT,210856,4
73BpWEFfUfgQINo81JJCDo,0.647,0.622,9,-6.537,1,0.0325,0.0049,8.13e-06,0.0967,0.335,120.049,audio_features,73BpWEFfUfgQINo81JJCDo,spotify:track:73BpWEFfUfgQINo81JJCDo,https://api.spotify.com/v1/tracks/73BpWEFfUfgQINo81JJCDo,https://api.spotify.com/v1/audio-analysis/73BpWEFfUfgQINo81JJCDo,259067,4
7GPBA8xjMJyN6SjoKd4O9E,0.477,0.556,1,-10.063,1,0.0613,0.196,0,0.0885,0.541,104.721,audio_features,7GPBA8xjMJyN6SjoKd4O9E,spotify:track:7GPBA8xjMJyN6SjoKd4O9E,https://api.spotify.com/v1/tracks/7GPBA8xjMJyN6SjoKd4O9E,https://api.spotify.com/v1/audio-analysis/7GPBA8xjMJyN6SjoKd4O9E,293143,4
5xeUo7hCIiSubAcnQApPpC,0.577,0.322,2,-10.239,1,0.0451,0.806,4.86e-06,0.0868,0.441,160.248,audio_features,5xeUo7hCIiSubAcnQApPpC,spotify:track:5xeUo7hCIiSubAcnQApPpC,https://api.spotify.com/v1/tracks/5xeUo7hCIiSubAcnQApPpC,https://api.spotify.com/v1/audio-analysis/5xeUo7hCIiSubAcnQApPpC,256308,4
3BehfRcWSWPFZNIZfwMu7I,0.57,0.481,4,-11.535,1,0.0592,0.388,3.4e-06,0.922,0.51,126.752,audio_features,3BehfRcWSWPFZNIZfwMu7I,spotify:track:3BehfRcWSWPFZNIZfwMu7I,https://api.spotify.com/v1/tracks/3BehfRcWSWPFZNIZfwMu7I,https://api.spotify.com/v1/audio-analysis/3BehfRcWSWPFZNIZfwMu7I,220743,4
2i1nijyOpdgdPHqaWNegMX,0.741,0.517,5,-10.05,1,0.0539,0.546,0.000659,0.0781,0.638,122.972,audio_features,2i1nijyOpdgdPHqaWNegMX,spotify:track:2i1nijyOpdgdPHqaWNegMX,https://api.spotify.com/v1/tracks/2i1nijyOpdgdPHqaWNegMX,https://api.spotify.com/v1/audio-analysis/2i1nijyOpdgdPHqaWNegMX,246341,4
0uORqw0i7S97SG4dwb4Ett,0.721,0.322,8,-7.243,1,0.0378,0.729,1.55e-06,0.223,0.781,75.968,audio_features,0uORqw0i7S97SG4dwb4Ett,spotify:track:0uORqw0i7S97SG4dwb4Ett,https://api.spotify.com/v1/tracks/0uORqw0i7S97SG4dwb4Ett,https://api.spotify.com/v1/audio-analysis/0uORqw0i7S97SG4dwb4Ett,102954,4
47lnA8O543DKCd0BGmCrp7,0.708,0.287,11,-12.711,1,0.0449,0.512,0,0.0627,0.348,121.65,audio_features,47lnA8O543DKCd0BGmCrp7,spotify:track:47lnA8O543DKCd0BGmCrp7,https://api.spotify.com/v1/tracks/47lnA8O543DKCd0BGmCrp7,https://api.spotify.com/v1/audio-analysis/47lnA8O543DKCd0BGmCrp7,146837,4
1Uxz95GYiQucrfTZnDK1Cq,0.706,0.492,2,-5.096,1,0.0362,0.571,0,0.101,0.524,92.021,audio_features,1Uxz95GYiQucrfTZnDK1Cq,spotify:track:1Uxz95GYiQucrfTZnDK1Cq,https://api.spotify.com/v1/tracks/1Uxz95GYiQucrfTZnDK1Cq,https://api.spotify.com/v1/audio-analysis/1Uxz95GYiQucrfTZnDK1Cq,238733,4
3iVZMbu0EW12Gen9NHaRHB,0.421,0.39,0,-9.182,0,0.0356,0.885,0.000211,0.405,0.599,125.813,audio_features,3iVZMbu0EW12Gen9NHaRHB,spotify:track:3iVZMbu0EW12Gen9NHaRHB,https://api.spotify.com/v1/tracks/3iVZMbu0EW12Gen9NHaRHB,https://api.spotify.com/v1/audio-analysis/3iVZMbu0EW12Gen9NHaRHB,130947,4
7w76n5UvwlGrjZsgFm8ZYl,0.534,0.29,1,-11.497,1,0.0308,0.942,7.31e-05,0.114,0.13,125.941,audio_features,7w76n5UvwlGrjZsgFm8ZYl,spotify:track:7w76n5UvwlGrjZsgFm8ZYl,https://api.spotify.com/v1/tracks/7w76n5UvwlGrjZsgFm8ZYl,https://api.spotify.com/v1/audio-analysis/7w76n5UvwlGrjZsgFm8ZYl,213478,4
3sqi0O2l4WgKCrb5x4GDUb,0.734,0.462,6,-9.541,1,0.0971,0.708,6.53e-05,0.11,0.291,75.04,audio_features,3sqi0O2l4WgKCrb5x4GDUb,spotify:track:3sqi0O2l4WgKCrb5x4GDUb,https://api.spotify.com/v1/tracks/3sqi0O2l4WgKCrb5x4GDUb,https://api.spotify.com/v1/audio-analysis/3sqi0O2l4WgKCrb5x4GDUb,205466,4
2Fdfcagbg62BTJSmP5RxUN,0.541,0.485,9,-5.381,1,0.0334,0.629,0.000439,0.27,0.36,171.982,audio_features,2Fdfcagbg62BTJSmP5RxUN,spotify:track:2Fdfcagbg62BTJSmP5RxUN,https://api.spotify.com/v1/tracks/2Fdfcagbg62BTJSmP5RxUN,https://api.spotify.com/v1/audio-analysis/2Fdfcagbg62BTJSmP5RxUN,361089,4
4Ih9oMwkJlPfHQsJVnpn0Y,0.581,0.355,9,-11.28,1,0.0338,0.931,0.00477,0.174,0.479,115.488,audio_features,4Ih9oMwkJlPfHQsJVnpn0Y,spotify:track:4Ih9oMwkJlPfHQsJVnpn0Y,https://api.spotify.com/v1/tracks/4Ih9oMwkJlPfHQsJVnpn0Y,https://api.spotify.com/v1/audio-analysis/4Ih9oMwkJlPfHQsJVnpn0Y,288561,4
3UrY9F03r4m8BnajH5XIKQ,0.393,0.329,3,-15.105,1,0.0396,0.113,0.00134,0.116,0.191,129.867,audio_features,3UrY9F03r4m8BnajH5XIKQ,spotify:track:3UrY9F03r4m8BnajH5XIKQ,https://api.spotify.com/v1/tracks/3UrY9F03r4m8BnajH5XIKQ,https://api.spotify.com/v1/audio-analysis/3UrY9F03r4m8BnajH5XIKQ,294157,3
2lz9pdjqQy6mVT2OekH9fT,0.487,0.327,8,-12.076,1,0.0306,0.702,0.00395,0.107,0.213,142.412,audio_features,2lz9pdjqQy6mVT2OekH9fT,spotify:track:2lz9pdjqQy6mVT2OekH9fT,https://api.spotify.com/v1/tracks/2lz9pdjqQy6mVT2OekH9fT,https://api.spotify.com/v1/audio-analysis/2lz9pdjqQy6mVT2OekH9fT,269053,4
3tOiJC5J7IjYkPcedfE0At,0.275,0.818,10,-4.842,1,0.0602,0.321,5.72e-06,0.139,0.511,190.362,audio_features,3tOiJC5J7IjYkPcedfE0At,spotify:track:3tOiJC5J7IjYkPcedfE0At,https://api.spotify.com/v1/tracks/3tOiJC5J7IjYkPcedfE0At,https://api.spotify.com/v1/audio-analysis/3tOiJC5J7IjYkPcedfE0At,189693,4
168lXfnMo7NZtAr8fUoy78,0.497,0.356,10,-14.622,1,0.0419,0.943,0.56,0.197,0.268,160.074,audio_features,168lXfnMo7NZtAr8fUoy78,spotify:track:168lXfnMo7NZtAr8fUoy78,https://api.spotify.com/v1/tracks/168lXfnMo7NZtAr8fUoy78,https://api.spotify.com/v1/audio-analysis/168lXfnMo7NZtAr8fUoy78,203613,4
6b5dNrqtGAGUNaxs9dxsMv,0.715,0.805,5,-4.581,0,0.042,0.364,2.84e-05,0.0743,0.335,127.958,audio_features,6b5dNrqtGAGUNaxs9dxsMv,spotify:track:6b5dNrqtGAGUNaxs9dxsMv,https://api.spotify.com/v1/tracks/6b5dNrqtGAGUNaxs9dxsMv,https://api.spotify.com/v1/audio-analysis/6b5dNrqtGAGUNaxs9dxsMv,206719,4
5nPhTB9Bi1r4KowBwtVns2,0.774,0.795,5,-4.077,0,0.191,0.289,1.06e-05,0.132,0.679,117.91,audio_features,5nPhTB9Bi1r4KowBwtVns2,spotify:track:5nPhTB9Bi1r4KowBwtVns2,https://api.spotify.com/v1/tracks/5nPhTB9Bi1r4KowBwtVns2,https://api.spotify.com/v1/audio-analysis/5nPhTB9Bi1r4KowBwtVns2,188390,4
0yAuMnPTRBkLEJk4cGKYYi,0.728,0.662,8,-5.466,1,0.116,0.25,0.000178,0.0684,0.792,120.094,audio_features,0yAuMnPTRBkLEJk4cGKYYi,spotify:track:0yAuMnPTRBkLEJk4cGKYYi,https://api.spotify.com/v1/tracks/0yAuMnPTRBkLEJk4cGKYYi,https://api.spotify.com/v1/audio-analysis/0yAuMnPTRBkLEJk4cGKYYi,160602,4
6dJBj3nKeV8wlscfd9lBYe,0.792,0.858,1,-4.68,0,0.168,0.239,4.19e-05,0.474,0.438,147.922,audio_features,6dJBj3nKeV8wlscfd9lBYe,spotify:track:6dJBj3nKeV8wlscfd9lBYe,https://api.spotify.com/v1/tracks/6dJBj3nKeV8wlscfd9lBYe,https://api.spotify.com/v1/audio-analysis/6dJBj3nKeV8wlscfd9lBYe,205101,4
1DYNw2iUNJC8jE56gu3FRu,0.432,0.628,10,-5.963,0,0.0333,0.147,0,0.119,0.851,91.029,audio_features,1DYNw2iUNJC8jE56gu3FRu,spotify:track:1DYNw2iUNJC8jE56gu3FRu,https://api.spotify.com/v1/tracks/1DYNw2iUNJC8jE56gu3FRu,https://api.spotify.com/v1/audio-analysis/1DYNw2iUNJC8jE56gu3FRu,279137,4
2nEDSDblQJtRcAKeyOmJyn,0.613,0.65,6,-6.487,1,0.0323,0.0738,3.05e-05,0.684,0.53,137.997,audio_features,2nEDSDblQJtRcAKeyOmJyn,spotify:track:2nEDSDblQJtRcAKeyOmJyn,https://api.spotify.com/v1/tracks/2nEDSDblQJtRcAKeyOmJyn,https://api.spotify.com/v1/audio-analysis/2nEDSDblQJtRcAKeyOmJyn,195217,4
1s2LrYFnrFdG2LCtyvwBmv,0.814,0.705,4,-7.311,1,0.0302,0.0744,0.00397,0.0988,0.961,115.032,audio_features,1s2LrYFnrFdG2LCtyvwBmv,spotify:track:1s2LrYFnrFdG2LCtyvwBmv,https://api.spotify.com/v1/tracks/1s2LrYFnrFdG2LCtyvwBmv,https://api.spotify.com/v1/audio-analysis/1s2LrYFnrFdG2LCtyvwBmv,248499,4
0LzwLyzKsViB56qZOJ7xKg,0.821,0.519,5,-9.853,1,0.355,0.247,2.13e-06,0.194,0.807,107.632,audio_features,0LzwLyzKsViB56qZOJ7xKg,spotify:track:0LzwLyzKsViB56qZOJ7xKg,https://api.spotify.com/v1/tracks/0LzwLyzKsViB56qZOJ7xKg,https://api.spotify.com/v1/audio-analysis/0LzwLyzKsViB56qZOJ7xKg,184288,4
4qLaxJOMGv9DyxuayDw60n,0.705,0.68,8,-5.55,1,0.0308,0.0116,0.000102,0.0708,0.779,119.969,audio_features,4qLaxJOMGv9DyxuayDw60n,spotify:track:4qLaxJOMGv9DyxuayDw60n,https://api.spotify.com/v1/tracks/4qLaxJOMGv9DyxuayDw60n,https://api.spotify.com/v1/audio-analysis/4qLaxJOMGv9DyxuayDw60n,153000,4
1qxjyEmiKqgcukhqEawmqK,0.625,0.667,3,-4.629,1,0.047,0.47,2.77e-06,0.0756,0.498,103.271,audio_features,1qxjyEmiKqgcukhqEawmqK,spotify:track:1qxjyEmiKqgcukhqEawmqK,https://api.spotify.com/v1/tracks/1qxjyEmiKqgcukhqEawmqK,https://api.spotify.com/v1/audio-analysis/1qxjyEmiKqgcukhqEawmqK,206500,4
1SveOKrBFiyneSj3Pd5Sup,0.696,0.737,11,-7.309,0,0.167,0.423,0.000108,0.121,0.677,91.18,audio_features,1SveOKrBFiyneSj3Pd5Sup,spotify:track:1SveOKrBFiyneSj3Pd5Sup,https://api.spotify.com/v1/tracks/1SveOKrBFiyneSj3Pd5Sup,https://api.spotify.com/v1/audio-analysis/1SveOKrBFiyneSj3Pd5Sup,189845,4
2pIVtQtYOsSptesL6eTMms,0.733,0.752,0,-3.825,1,0.143,0.508,0,0.0701,0.848,87.6,audio_features,2pIVtQtYOsSptesL6eTMms,spotify:track:2pIVtQtYOsSptesL6eTMms,https://api.spotify.com/v1/tracks/2pIVtQtYOsSptesL6eTMms,https://api.spotify.com/v1/audio-analysis/2pIVtQtYOsSptesL6eTMms,174000,4
1lTwiA9jJFH2FAnsEP12I3,0.682,0.64,6,-6.619,1,0.0461,0.00114,2.41e-05,0.294,0.776,103.978,audio_features,1lTwiA9jJFH2FAnsEP12I3,spotify:track:1lTwiA9jJFH2FAnsEP12I3,https://api.spotify.com/v1/tracks/1lTwiA9jJFH2FAnsEP12I3,https://api.spotify.com/v1/audio-analysis/1lTwiA9jJFH2FAnsEP12I3,183823,4
0qEfiBPPu4bnAVJGcRiPtU,0.709,0.853,1,-9.024,1,0.0494,0.0993,0.000427,0.0797,0.908,138.38,audio_features,0qEfiBPPu4bnAVJGcRiPtU,spotify:track:0qEfiBPPu4bnAVJGcRiPtU,https://api.spotify.com/v1/tracks/0qEfiBPPu4bnAVJGcRiPtU,https://api.spotify.com/v1/audio-analysis/0qEfiBPPu4bnAVJGcRiPtU,169343,4
1OytgrjpKNnFaQu1Te54nO,0.792,0.316,5,-8.107,0,0.0685,0.332,2.58e-05,0.151,0.772,102.863,audio_features,1OytgrjpKNnFaQu1Te54nO,spotify:track:1OytgrjpKNnFaQu1Te54nO,https://api.spotify.com/v1/tracks/1OytgrjpKNnFaQu1Te54nO,https://api.spotify.com/v1/audio-analysis/1OytgrjpKNnFaQu1Te54nO,167500,4
0WBToX2AZkPF6Z82D1gsU7,0.753,0.487,0,-9.772,1,0.115,0.0242,7.09e-05,0.276,0.879,134.476,audio_features,0WBToX2AZkPF6Z82D1gsU7,spotify:track:0WBToX2AZkPF6Z82D1gsU7,https://api.spotify.com/v1/tracks/0WBToX2AZkPF6Z82D1gsU7,https://api.spotify.com/v1/audio-analysis/0WBToX2AZkPF6Z82D1gsU7,244619,4
4FS903jCn9gnop6tlTA2aq,0.715,0.456,1,-6.82,0,0.0927,0.424,9.67e-06,0.0605,0.877,96.951,audio_features,4FS903jCn9gnop6tlTA2aq,spotify:track:4FS903jCn9gnop6tlTA2aq,https://api.spotify.com/v1/tracks/4FS903jCn9gnop6tlTA2aq,https://api.spotify.com/v1/audio-analysis/4FS903jCn9gnop6tlTA2aq,161408,4
3w56oeiM8fqEarF83R50wX,0.66,0.668,0,-7.812,1,0.0348,0.147,0.113,0.361,0.848,93.122,audio_features,3w56oeiM8fqEarF83R50wX,spotify:track:3w56oeiM8fqEarF83R50wX,https://api.spotify.com/v1/tracks/3w56oeiM8fqEarF83R50wX,https://api.spotify.com/v1/audio-analysis/3w56oeiM8fqEarF83R50wX,182750,4
54EXj4PlQKJD5Xx2503jgu,0.718,0.891,6,-4.329,0,0.0573,0.0348,2.44e-06,0.434,0.817,118.962,audio_features,54EXj4PlQKJD5Xx2503jgu,spotify:track:54EXj4PlQKJD5Xx2503jgu,https://api.spotify.com/v1/tracks/54EXj4PlQKJD5Xx2503jgu,https://api.spotify.com/v1/audio-analysis/54EXj4PlQKJD5Xx2503jgu,167277,4
2A61uFpWaimqHBd4qhboPo,0.565,0.631,7,-7.062,1,0.0964,0.0404,0,0.704,0.805,105.214,audio_features,2A61uFpWaimqHBd4qhboPo,spotify:track:2A61uFpWaimqHBd4qhboPo,https://api.spotify.com/v1/tracks/2A61uFpWaimqHBd4qhboPo,https://api.spotify.com/v1/audio-analysis/2A61uFpWaimqHBd4qhboPo,177055,4
4WkcqpMX3f697pJqwRYbAQ,0.567,0.193,8,-11.824,1,0.0403,0.909,0,0.217,0.454,149.702,audio_features,4WkcqpMX3f697pJqwRYbAQ,spotify:track:4WkcqpMX3f697pJqwRYbAQ,https://api.spotify.com/v1/tracks/4WkcqpMX3f697pJqwRYbAQ,https://api.spotify.com/v1/audio-analysis/4WkcqpMX3f697pJqwRYbAQ,163360,4
4DambPeZPE1blOKXUgAPkc,0.386,0.803,4,-5.14,1,0.0516,0.00502,0,0.212,0.543,152.128,audio_features,4DambPeZPE1blOKXUgAPkc,spotify:track:4DambPeZPE1blOKXUgAPkc,https://api.spotify.com/v1/tracks/4DambPeZPE1blOKXUgAPkc,https://api.spotify.com/v1/audio-analysis/4DambPeZPE1blOKXUgAPkc,133267,4
3K94Fd5ZQkPCW8wV6oyk22,0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,audio_features,3K94Fd5ZQkPCW8wV6oyk22,spotify:track:3K94Fd5ZQkPCW8wV6oyk22,https://api.spotify.com/v1/tracks/3K94Fd5ZQkPCW8wV6oyk22,https://api.spotify.com/v1/audio-analysis/3K94Fd5ZQkPCW8wV6oyk22,275227,4
1mM9J9ejFNZ8xk2lbu63oL,0.573,0.797,10,-5.965,0,0.0343,0.00323,0.00176,0.0694,0.801,175.954,audio_features,1mM9J9ejFNZ8xk2lbu63oL,spotify:track:1mM9J9ejFNZ8xk2lbu63oL,https://api.spotify.com/v1/tracks/1mM9J9ejFNZ8xk2lbu63oL,https://api.spotify.com/v1/audio-analysis/1mM9J9ejFNZ8xk2lbu63oL,203204,4
1lcOlGIVfGB36aeheTC3GN,0.758,0.466,8,-9.257,1,0.0961,0.123,0,0.383,0.643,74.673,audio_features,1lcOlGIVfGB36aeheTC3GN,spotify:track:1lcOlGIVfGB36aeheTC3GN,https://api.spotify.com/v1/tracks/1lcOlGIVfGB36aeheTC3GN,https://api.spotify.com/v1/audio-analysis/1lcOlGIVfGB36aeheTC3GN,184274,4
6ePPSuMmGmcA89JIvYaYs0,0.753,0.652,7,-6.141,1,0.0281,0.0874,0.0018,0.0502,0.563,119.983,audio_features,6ePPSuMmGmcA89JIvYaYs0,spotify:track:6ePPSuMmGmcA89JIvYaYs0,https://api.spotify.com/v1/tracks/6ePPSuMmGmcA89JIvYaYs0,https://api.spotify.com/v1/audio-analysis/6ePPSuMmGmcA89JIvYaYs0,166000,4
1ND2xWdfurvzMn4867a3Wj,0.676,0.655,5,-10.759,0,0.145,0.265,1.08e-05,0.352,0.83,118.153,audio_features,1ND2xWdfurvzMn4867a3Wj,spotify:track:1ND2xWdfurvzMn4867a3Wj,https://api.spotify.com/v1/tracks/1ND2xWdfurvzMn4867a3Wj,https://api.spotify.com/v1/audio-analysis/1ND2xWdfurvzMn4867a3Wj,221925,4
